name,foods,score,kind
有汤有肉的手撕鸡,鸡腿、姜片、红枣、枸杞、花生油、料酒、盐、胡椒粉,0,汤羹
红豆小圆子,糯米小圆子、红豆、冰糖、水,7.9,汤羹
罗宋汤，番茄牛肉汤,牛腩、料酒姜片花椒生抽、土豆、番茄、包菜、洋葱、面粉、胡萝卜、盐鸡精、番茄酱,9,汤羹
萝卜丝鲫鱼汤,鲫鱼、白萝卜、淀粉、盐、糖,8.1,汤羹
花生莲藕汤,莲藕、花生、板栗、香菇、生姜、水、盐,10,汤羹
可以喝两碗的鲍鱼菌菇汤,鲍鱼、落汤包、姜片、盐巴,0,汤羹
广东老火汤⑦‖秋季润肺止咳老火汤～菜干无花果南北杏煲猪骨,扇骨、菜干、胡萝卜、无花果、南北杏、百合、蜜枣、盐、生姜、莲子,5,汤羹
虫草花玉米排骨汤,排骨、玉米、干虫草花、枸杞、姜（去皮）、盐,8.2,汤羹
冬瓜丸子汤,冬瓜、牛肉丸、西红柿、玉米,0,汤羹
「煲汤」暖胃猪肚鸡汤,猪肚、鸡、白胡椒粒、盐、咸菜/酸菜、〔清洗猪肚用〕淀粉、〔清洗猪肚用〕盐、〔清洗猪肚用〕香油、〔焯水用〕姜、〔焯水用〕料酒,0,汤羹
鸡汤,母鸡、生姜、枸杞、盐、胡椒粒,7.8,汤羹
苦瓜黄豆猪骨汤,苦瓜、猪骨、黄豆、薏米、蜜枣、姜片、盐,0,汤羹
超鲜香菇炖鸡汤,鸡全腿、香菇、胡萝卜、圆笋、大葱、盐、糖、蚝油、花椒粉（可用花椒）、黑胡椒粉（可省略）、姜片,11,汤羹
豆腐火腿菇,海鲜菇或者蟹味菇、鸡蛋、火腿、豆腐、小葱、淀粉、香油、盐,6,汤羹
自主研发🉐️松茸原汤,松茸、盐、过滤水,1,汤羹
黄骨鱼炖豆腐,黄骨鱼、豆腐、姜蒜、料酒、生抽、葱、香菜,0,汤羹
广东汤谱之夏日清热消暑莲藕绿豆煲猪骨,莲藕、绿豆、猪骨、瑶柱、料酒,0,汤羹
排骨海带汤,干海带条、排骨、料酒、红枣、枸杞、黄芪、盐,0,汤羹
韩式泡菜牛肉豆腐汤,泡菜、牛肉卷、洋葱、韩式辣酱、大葱、新鲜大白菜,10,汤羹
松茸鸡汤,鸡肉、松茸、水、姜片、花椒、盐,4,汤羹
小米南瓜粥|作品内附粥类早餐合集,小米、南瓜、水,27,汤羹
简单版番茄虾仁豆腐汤😍,虾仁、豆腐、西红柿、盐、姜、白胡椒粉、小葱、生抽,1,汤羹
滋补靓汤之姬松茸虫草花炖老母鸡汤,母鸡、鲜虫草花、鲜姬松茸、红枣、枸杞、生姜,0,汤羹
鱼头豆腐汤,花鲢鱼头、嫩豆腐、咸肉片、生姜、干辣椒、料酒、糖、葱花,7.7,汤羹
菠菜鸡蛋汤,菠菜、鸡蛋、盐、鸡精,7.7,汤羹
清炖牛尾汤,牛尾、葱、姜、盐、料酒、土豆、胡萝卜、香葱末、香菜末,8.2,汤羹
西红柿菌菇汤,西红柿、白玉菇、香菇、鸡蛋、葱、姜、五花肉、淀粉、食用盐、食用油、鸡精、水,0,汤羹
咽喉肿痛·咳嗽~鱼腥草汤,鲜鱼腥草、鲜玉竹、北沙参、南杏、北杏、百合、无花果、陈皮、生姜、筒骨、鹧鸪,0,汤羹
【清炖羊肉汤】天气冷了，你需要一碗暖暖的汤,羊肉、萝卜、姜、葱、香菜、米酒、胡椒粉、盐、桂叶,0,汤羹
🍅|100道减脂餐13|全麦低脂鲜美番茄疙瘩汤,番茄罐头或者新鲜番茄、火腿、香菇、全麦面粉、鸡蛋、葱花香菜,0,汤羹
桃胶银耳红枣羹,桃胶、银耳、红枣、冰糖,8.1,汤羹
下奶神汤-鲫鱼通草汤,鲫鱼、通草,0,汤羹
日式蔬菜汤,大葱、蒜头、土豆、胡萝卜、洋葱、蘑菇、番茄,7.6,汤羹
玉灵膏（气血双补不上火适合气虚血虚）,桂圆肉、西洋参,7,汤羹
自主研发🉐️松茸原汤,松茸、盐、过滤水,1,汤羹
在欧洲学会的经典版提拉米苏,鸡蛋、砂糖、手指饼干、浓咖啡（凉）、朗姆酒、Mascarpone芝士、可可粉,9.0,烘焙
超容易上手的古早蛋糕,低筋面粉、柠檬汁、细砂糖、牛奶、鸡蛋、玉米油、玉米淀粉、适合八寸模具,8.1,烘焙
古早蛋糕,色拉油、低筋面粉、蛋清、蛋黄、牛奶、绵白糖、柠檬汁、盐,8.7,烘焙
3分钟学一道甜点，巧克力夹心薄饼又称“白色恋人”，入口酥脆，满满甜蜜。,全蛋液、淡奶油、糖粉、低筋面粉、无盐黄油、抹茶粉（可选）、白巧克力、奶油奶酪,0,烘焙
雪媚娘(售卖6年自用配方),糯米粉①(做熟粉用)、糯米粉②、粟粉(玉米淀粉)、白砂糖、牛奶、黄油、淡奶油(大约用量)、白砂糖(加进奶油),8.9,烘焙
酥皮泡芙新手一次成功（附卡仕达酱做法）,【酥皮】、黄油（必须动物的！）、糖粉（不可替换）、低筋面粉、【泡芙】、牛奶、黄油（必须动物的！）、鸡蛋（室温）、白砂糖、低筋面粉、【卡仕达酱】、鸡蛋黄！、糖、牛奶、低筋面粉、卡仕达酱➕打发好的淡奶油100ml，混合均匀,8.4,烘焙
超嫩滑的葡式蛋挞(全蛋版)新手友好『秒杀KFC』,牛奶、细砂糖(糖量不要减‼️糖是出焦斑的关键)、普通鸡蛋(可替换成4个蛋黄)、炼乳或细砂糖、淡奶油、大号蛋挞皮,8.5,烘焙
入口即化的珍妮曲奇,黄油、糖粉、低筋面粉、奶粉、玉米淀粉、盐、高筋粉,8.4,烘焙
奶酥吐司❗简单快手版不用开酥,主面团材料：、高筋面粉、全蛋液、细砂糖、牛奶、奶粉、盐、鲜酵母（干酵母用量是5克）、黄油、奶酥馅材料：、黄油、糖粉、盐、全蛋液、奶粉,8.4,烘焙
蛋黄酥，只需松弛一次的做法，适合新手,油皮：面粉、玉米油、白糖、清水、油酥：低筋面粉、黄油、馅料：红豆沙、咸蛋黄、装饰：鸡蛋液、黑芝麻,8.2,烘焙
🔥口感细腻丰富，制作简单—日式冰乳酪戚风蛋糕,6寸戚风蛋糕、奶油奶酪、细砂糖、淡奶油、装饰奶粉,8.9,烘焙
桃酥普通面粉～超简单零失败（老式）,普通面粉（或低筋面粉）、蛋黄（一定是常温的蛋黄，冰箱冷藏的蛋黄化不开糖，会有颗粒）、白砂糖（或糖粉）、玉米油（80到120克之间，不喜欢吃油的少放）、小苏打（2克不能多，多了发苦）、泡打粉,8.3,烘焙
巧克力豆软曲奇,巧克力豆、中筋面粉、无盐黄油、红糖、白糖、鸡蛋、香草香精、盐、泡打粉,0,烘焙
盐面包,高筋面粉（鹰牌）、冰水、黄油、细砂糖、海盐、鲜酵母、烫种、鲁邦种、咸味黄油（伊斯尼）、片状海盐、烫种部分：、高筋面粉、水、糖、盐,8.9,烘焙
四拼披萨,高筋面粉、细砂糖、酵母、盐、黄油、鸡蛋、牛奶、马苏里拉芝士碎、鸡胸肉、牛排、虾、萨拉米肠、杂蔬、彩椒丝、洋葱、黑橄榄、西红杮、番茄酱、蒜、黑胡椒粉,8.7,烘焙
做了几十个，零失败戚风蛋糕,6寸戚风用量：、常温牛奶、粟米油(玉米油)、低筋面粉、鸡蛋（60g以上一个)、柠檬汁、细砂糖、盐(步骤有写放)、8寸戚风用量：、常温牛奶、粟米油(玉米油)、低筋面粉、鸡蛋(60g以上一个)、细砂糖、盐、柠檬汁、10寸戚风用量：,8.3,烘焙
芒果蛋糕卷,鸡蛋、牛奶、玉米油、白砂糖、低筋粉、馅、淡奶油、糖粉、芒果、柠檬汁,8.0,烘焙
俄式提拉米苏蛋糕，成功率极高的烘焙甜品,黄油、细砂糖、蜂蜜、小苏打、鸡蛋、低筋面粉、可可粉、淡奶油、细砂糖,8.3,烘焙
日式红豆包,高筋面粉、低筋面粉、全脂奶粉、牛奶、淡奶油、细砂糖、干酵母、盐、无盐黄油、自制红豆馅,8.6,烘焙
适合小白！整形超详细的牛奶贝果,T45、盐、鲜酵母、细砂糖、牛奶、黄油、酵种、麦芽精水煮沸部分、麦芽精、水,0,烘焙
【小高姐】完美日式乳酪蛋糕操作指南,大鸡蛋、牛奶、白糖、奶油奶酪、无盐黄油、低筋面粉、白醋、预热好的烤箱,8.6,烘焙
可颂，记录我第一次制作感受,王后日式面包粉、新良蛋糕粉、奶粉、盐、幼砂糖、干酵母、全蛋液、水、黄油（面团用）、裹入黄油、表面装饰蛋液,8.4,烘焙
蔓越莓饼干新手也不怕,黄油、糖粉、全蛋液、蔓越莓、低筋面粉,8.0,烘焙
泡芙（超越面包店）,鸡蛋、牛奶、低筋面粉、白砂糖、盐、黄油、白砂糖（打淡奶油）、淡奶油,8.3,烘焙
桃花酥🌸（超简单方子，一次成功）,水、猪油、中筋面粉、细砂糖、低筋面粉、馅料、粉色色素、鸡蛋,8.2,烘焙
牛奶面包卷北鼎烤箱食谱,高筋面粉、奶粉、全蛋液、干酵母、白砂糖、盐、牛奶（先预留10-15g牛奶，后面成团了，再一点点加回，觉得操作困难，就不加）、黄油（不要把黄油融化呀，提前室温让它自己软化就好）、用厨师机做吧、按方子做吧，不要随意更改配料,8.5,烘焙
做一次就成功的：鸡蛋小饼干💕小时候的味道💕,鸡蛋、低筋面粉、细砂糖、柠檬汁,8.2,烘焙
可可慕斯,牛奶、细砂糖、可可粉、奥利奥饼干、无盐黄油、淡奶油、吉利丁,8.5,烘焙
隔夜冷藏法轻松快速手揉手套膜🍞超简单,高筋面粉（蛋白质含量13以上）、鸡蛋、牛奶、糖、（👆上面食材全部和面）、盐、耐高糖酵母、黄油,8.8,烘焙
咸香味美芝士软欧包,高筋面粉、酵母、细砂糖、鸡蛋、牛奶、盐、黄油、芝士、蔬菜粒、沙拉酱,1,烘焙
真正零失败的古早蛋糕,鸡蛋、低筋面粉、牛奶、细砂糖、无色无味植物油、柠檬汁、玉米淀粉、盐、白兰地/朗姆酒,8.3,烘焙
❤️只需四种食材，不易失败的法式马卡龙❤️,蛋白、细砂糖、糖粉、极细杏仁粉,9.0,烘焙
满屋飘香，口口都是满足——酥松香甜的蔓越莓蜜豆司康,低筋面粉、细砂糖、盐、泡打粉、无盐黄油、鸡蛋、牛奶、蔓越莓、红蜜豆,8.1,烘焙
直接法奶油吐司,高筋面粉、水、淡奶油、炼乳、细砂糖、盐之花、鲜酵母、黄油,9.1,烘焙
简单易做的芒果千层盒子,鸡蛋、低筋面粉、玉米油、牛奶、糖粉、淡奶油、糖粉（奶油用）、芒果或其他水果,8.4,烘焙
玛格丽特饼干，新手烤箱开光之作,黄油、糖粉、熟鸡蛋黄、低筋面粉、玉米淀粉、盐,8.4,烘焙
无水无油脆皮蛋糕,低筋面粉、鸡蛋、细砂糖、柠檬汁、葡萄干、黄油,7.8,烘焙
轻轻一按就碎掉的原味桃酥（不输猪油版）,玉米油、细白砂糖、盐、蛋黄、低筋面粉、玉米淀粉、泡打粉、小苏打、特别提醒：这里泡打粉和小苏打必须严格称量，精确到0.1克，切勿多放。,8.8,烘焙
一次性发酵葱香芝士软包,高筋面粉、中筋面粉、酵母、糖、盐、1个鸡蛋➕牛奶、奶粉、黄油、装饰：、芝士酱、甜色拉酱、白芝麻、葱花,8.8,烘焙
【老爸最爱】蔓越莓核桃列巴,高筋面粉、全麦面粉、鸡蛋、酵母、糖、牛奶、盐、黄油、核桃仁、蔓越莓干/葡萄干,0,烘焙
【视频｜手揉出膜】—㊗️各位早日暴富，买一个厨师机！！！,高筋面粉、低筋面粉、酵母、糖、盐、牛奶、鸡蛋、黄油、橄榄油/食用油,9.3,烘焙
淡奶油保存方法,淡奶油、酒精、纸巾、锡纸,12,烘焙
懒人生酮：无糖好利来冰山熔岩（简单又吃不胖的减肥巧克力蛋糕）,成品用量建议、蛋黄、淡奶油、99%黑巧克力、代糖（怕苦多加）,8.9,烘焙
海苔肉松小贝～停不下来的美味,鸡蛋、低筋面粉、玉米油、糖、牛奶、丘比沙拉酱（香甜味）或自制卡仕达酱、海苔肉松,8.2,烘焙
脆底蜂蜜小面包,高筋面粉、牛奶、鸡蛋、酵母、盐、细砂糖、黄油30（可用花生油代替、底部沾料：、白糖、白芝麻、低粉、凉开水、蛋黄液、蜂蜜液,7.6,烘焙
蔓越莓曲奇•香而不腻、酥脆微甜（减糖版宝宝零食）,黄油（总统无盐）、糖粉、鸡蛋、蔓越莓干、低筋面粉,8.7,烘焙
基础吐司的数据分析（新手揉手套膜）,高筋面粉、水+鸡蛋(包括鸡蛋牛奶水果汁等液体)、耐高糖酵母、白糖、黄油、盐,9.2,烘焙
六寸(6寸)戚风蛋糕(掌握这几点，做戚风就跟煮米饭一样简单),鸡蛋、牛奶、细砂糖、低筋面粉、玉米油、柠檬汁、玉米淀粉、盐、👇8⃣️寸方子、鸡蛋、玉米油、牛奶、细砂糖、低筋面粉、柠檬汁或白醋、盐、玉米淀粉、烘烤时间温度：、、👇以下操作是6个🥚做两个六寸,8.6,烘焙
无盐无油全麦红薯欧包(烤箱版),全麦粉、红薯、葡萄干、酵母粉,0,烘焙
呆萌兔造型馒头,牛奶、面粉、酵母、糖,9.3,烘焙
太太太好吃了❗️提拉米苏！,蛋黄、细砂糖、马斯卡彭、淡奶油、咖啡酒、手指饼干、可可粉,8.6,烘焙
软到不知所措的牛奶卷,金像高粉、细砂糖、金燕子耐高糖酵母、鲜牛奶、金像高粉、雀巢奶粉、金燕子耐高糖酵母、细砂糖、盐、鸡蛋、鲜牛奶、安佳黄油、上下管165度18分钟（8分钟左右时加盖锡纸）,8.7,烘焙
超简单巨好吃·零失败🔥巴斯克烤芝士蛋糕(6寸),奶油奶酪、淡奶油、细砂糖、蛋黄（室温）、鸡蛋（室温）、低筋面粉或玉米淀粉、香草精或柠檬汁、模具：6寸圆模,8.4,烘焙
酸奶芒果慕斯蛋糕简易版（8寸活底）,芒果、酸奶、淡奶油、白砂糖、黄油、吉利丁片、奥利奥饼干碎,8.3,烘焙
入口即化的酸奶溶豆《内附超详细步骤》做溶豆不走弯路宝妈都能学会的宝宝辅食小零食----更新食谱,奶粉（爱他美二段）、玉米淀粉、柠檬汁、蛋白、酸奶（老酸奶块状的）、白糖（根据口味放）,8.4,烘焙
外酥里糯❗️巨好吃的网红粑粑糕❗️零失败小甜品,鸡蛋、细砂糖、纯牛奶、玉米油、糯米粉,17,烘焙
苹果派（超快手）菠萝派、香蕉派、红豆派,新鲜菠萝、黄油、冰糖、水、蛋挞皮,8.1,烘焙
【小高姐】完美戚风蛋糕蛋白霜打发的三个状态,戚风蛋糕、鸡蛋、植物油、低筋面粉、牛奶、白醋、糖、烘焙,9.3,烘焙
小熊曲奇,黄油、细砂糖、低筋面粉、黑可可粉（做眼睛）,0,烘焙
焦糖海盐玛德琳,榛果黄油、鸡蛋2个单个带壳重约、细砂糖、焦糖酱、低筋面粉、杏仁粉、海盐、泡打粉,9.0,烘焙
基础蛋糕卷,蛋、细砂糖、纯牛奶/清水、玉米油、低筋面粉、柠檬汁,8.7,烘焙
谁做谁会的梦龙雪糕,黄油、淡奶油、细砂糖、巧克力、巧克力碎,8.8,烘焙
【家庭版】小烤箱法棍（自制蒸汽）,高筋面粉、黑麦粉、水、鲁邦种、盐、耐低糖酵母粉,9.1,烘焙
高配版KFC葡式蛋挞,蛋黄、纯牛奶、淡奶油、炼乳、细砂糖或糖粉、迷你蛋挞皮、或者普通蛋挞皮、烤箱中层190度、玉米淀粉（可不加）、烤箱上下火190度,8.8,烘焙
松软汉堡包胚,高筋面粉（王后）、牛奶、水、蛋清、奶粉、盐、糖、酵母粉、黄油、熟白芝麻、全蛋液（刷面包表面）,8.1,烘焙
8寸披萨饼皮做法（厚软筋道）4张,高筋面粉、低筋面粉、白糖、盐、干酵母、牛奶、黄油（或橄榄油）,8.4,烘焙
快手的网红basquecheesecake巴斯克焦芝士蛋糕,奶油奶酪、淡奶油、糖、鸡蛋、盐、香草精,8.4,烘焙
💪🏻🐻肌肉熊面包,高筋面粉、水、白砂糖、酵母、黄油、盐、黑白巧克力、红曲粉/南瓜粉（面包超人用）、腰果、自制豆沙馅（面包超人脑袋）,8.7,烘焙
配方|法国卖疯了的爆款国王饼，连水果哥也在做！,奶油、低粉、杏仁粉、蛋黄,0,烘焙
最最最喜欢的生酮低碳蛋糕,奶油奶酪、鸡蛋、代糖、柠檬汁,9.1,烘焙
蒜香肠仔包,高筋面粉、砂糖、奶粉、全蛋、盐、水、干酵母、黄油、蒜香酱、黄油、大蒜泥、欧芹（或香菜.葱花）、盐、脆皮肠,9.0,烘焙
「原创」让你心动的甜甜圈馒头,面粉、细砂糖、奶粉、牛奶、酵母、椰子油,8.8,烘焙
🌈免揉，免松弛，超高颜值小马宝莉彩虹蛋黄酥（含详细操作视频）,油皮部分：、中粉（高低粉参半也可）、固体猪油、清水、白糖、油酥部分：、固体猪油、低粉、馅料：、油豆沙、咸蛋黄、调色：、不同色素、色粉也可,9.0,烘焙
最好吃没有之一的曲奇！,市售牛奶（普通牛的奶，液体的，可以喝的奶，不能用奶粉！）、细砂糖（不能用糖粉！）、无盐黄油（不能用植物油，不要用有盐黄油！）、低筋面粉、盐、杏仁粉（不能替带，没有就去买！）,8.3,烘焙
超快速软绵绵奶香吐司,高筋面粉（王后吐司粉）、奶粉、细砂糖、盐、酵母、鸡蛋、牛奶、淡奶油、炼奶、黄油、450G吐司盒子,8.4,烘焙
蒙古奶酪包👩‍🍳,面粉（天山特一）、牛奶（瑞缘）、草鸡蛋、细砂糖、盐、黄油、干酵母（冬5夏3）、【馅料】、砂糖、马苏里拉奶酪（不建议用妙可蓝多，拉丝太少！）,8.1,烘焙
小四卷～风靡美食群的美味蛋糕卷,蛋白（60克左右的鸡蛋）、糖（10克加蛋黄，30克加蛋白）、玉米油、低筋粉、蛋黄、水（牛奶也可以）,8.4,烘焙
健康低卡—南瓜坚果丹波🍰小白零基础,全麦粉、无铝泡打粉、牛奶、黄油、苹果粒、坚果碎、红枣,2,烘焙
碱水小丸子（超可爱好操作的碱水面包）,高筋粉、低粉、水（冰水）、鲜酵母、盐、黄油、奶粉、碱水部分、水、烘焙碱,8.5,烘焙
不含蓄的甜与咸椰香法式厚吐司【健康一手握】——厚吐司的春天,全麦厚吐司、鸡蛋液：牛奶、盐、椰子油、夹心材料,9.4,烘焙
自制趣多多（软曲奇）,黄油、鸡蛋、可可粉、细砂糖、盐、中筋面粉、红糖、小苏打、耐高温巧克力、香草精（没有不加）,7.9,烘焙
堪比柯基屁股爆浆芝士🧀古早蛋糕,蛋清、蛋黄、全蛋、低筋面粉、玉米油、细砂糖、牛奶、芝士片,8.1,烘焙
芝士热狗面包（专门花六千学费学的方子）,A：高筋面粉、细砂糖、牛奶、鸡蛋、酵母、B：盐、黄油、C：芝士碎、沙拉酱、蕃茄酱、热狗、全蛋液,8.3,烘焙
戚风蛋糕（8寸）,植物油、清水(或牛奶)、“细”砂糖（蛋黄用）、低筋面粉、玉米淀粉、蛋黄、蛋清、“细”砂糖（蛋清用）、白醋或柠檬汁、盐（可选放）、模具,8.6,烘焙
原味古早蛋糕,鸡蛋、低筋面粉、细砂糖、色拉油、牛奶、盐、柠檬汁,8.2,烘焙
巧克力控无法拒绝的热量炸弹,高筋面粉、低筋面粉、可可粉、奶粉、细砂糖、牛奶、水、盐、干酵母、黄油、耐高温巧克力豆、巧克力币,0,烘焙
日式の盐可颂·盐面包..,高筋粉、T55、奶粉、糖、全蛋液、老面、水、盐、无盐黄油（揉进面团里的）、有盐黄油（包裹面团里的）、鲜酵母,8.5,烘焙
卡仕达，卡仕达酱，香甜可口，细腻顺滑，冷藏后更加冰爽。可做泡芙内馅，涂抹面包。下面的链接是泡芙作品。,鸡蛋（蛋黄）、白砂糖、牛奶、低筋面粉、玉米淀粉、黄油、淡奶油、香草精,8.7,烘焙
迪士尼卡通挤挤小馒头,中筋面粉、酵母、糖、水、油、色素、可可粉/竹炭粉/南瓜粉/胡萝卜粉/菠菜粉/红曲粉,8.2,烘焙
